matternumber,mattername,invoiceid,firmname,fees,invstatus,datepaid,receivedate,begperiod,endgperiod,invdate,itemnumber,itemdate,fullname,taskcode,task,rate,hours,netamount,description,state,itemtype,disbcode,tklevel,mattertype,mattersubtype,attorney,status,opendate,closedate,trialdate,team_lead,judge,courttype,trial,plaintiff,county,disposition,dispdate,case_length,length_bucket,rate_bucket,phase,assigned_council,opposing_council
Matter-4,Tim v. Smith,9,Firm-5,2839,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,48,1/27/2015,Timekeeper-13,CodeE,TaskE,175,0.1,17.5,Fact investigation.,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 231,State,Jury,0,Maverick,Settled w/o EC payment,1/29/2015,368,366-547,151-200,L160,Timekeeper-19,Lebron James
Matter-4,Tim v. Smith,9,Firm-5,2839,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,46,1/27/2015,Timekeeper-11,CodeE,TaskE,200,0.1,20,Fact investigation.,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 232,State,Jury,0,Maverick,Settled w/o EC payment,1/29/2015,368,366-547,151-200,L160,Timekeeper-19,Lebron James
Matter-4,Tim v. Smith,9,Firm-5,2839,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,51,1/28/2015,Timekeeper-13,CodeE,TaskE,175,0.2,35,Fact investigation.,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 233,State,Jury,0,Maverick,Settled w/o EC payment,1/29/2015,368,366-547,151-200,L160,Timekeeper-19,Lebron James
Matter-4,Tim v. Smith,9,Firm-5,2839,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,50,1/28/2015,Timekeeper-11,CodeE,TaskE,200,0.2,40,Fact investigation.,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 234,State,Jury,0,Maverick,Settled w/o EC payment,1/29/2015,368,366-547,151-200,L110,Timekeeper-19,Lebron James
Matter-4,Tim v. Smith,9,Firm-5,2839,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,52,1/29/2015,Timekeeper-13,CodeE,TaskE,175,0.1,17.5,Fact investigation.,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 235,State,Jury,0,Maverick,Settled w/o EC payment,1/29/2015,368,366-547,151-200,L310,Timekeeper-19,Lebron James
Matter-4,Tim v. Smith,9,Firm-5,2839,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,53,1/30/2015,Timekeeper-13,CodeF,TaskF,175,0.2,35,Fact investigation.,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 236,State,Jury,0,Maverick,Settled w/o EC payment,1/29/2015,368,366-547,151-200,L310,Timekeeper-19,Lebron James
Matter-4,Tim v. Smith,9,Firm-5,2839,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,54,1/30/2015,Timekeeper-13,CodeF,TaskF,175,0.1,17.5,Fact investigation.,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 237,State,Jury,0,Maverick,Settled w/o EC payment,1/29/2015,368,366-547,151-200,L310,Timekeeper-19,Lebron James
Matter-4,Tim v. Smith,9,Firm-5,2839,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,55,1/31/2015,Timekeeper-13,CodeF,TaskF,175,1.6,280,Fact investigation.,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 238,State,Jury,0,Maverick,Settled w/o EC payment,1/29/2015,368,366-547,151-200,L160,Timekeeper-19,Lebron James
Matter-4,Tim v. Smith,9,Firm-5,2839,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,56,1/31/2015,Timekeeper-13,CodeF,TaskF,175,0.6,105,Fact investigation.,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 239,State,Jury,0,Maverick,Settled w/o EC payment,1/29/2015,368,366-547,151-200,L160,Timekeeper-19,Lebron James
Matter-4,Tim v. Smith,9,Firm-5,2839,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,57,1/30/2015,,CodeF,TaskF,,,2.06,Fact investigation.,TX,expense,E112,,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 240,State,Jury,0,Maverick,Settled w/o EC payment,1/29/2015,368,366-547,,,Timekeeper-19,Lebron James
Matter-4,Tim v. Smith,11,Firm-2,438,Paid,4/30/2015,4/24/2015,1/9/2015,3/31/2015,4/17/2015,1,1/9/2015,Timekeeper-16,CodeF,TaskF,75,0.5,37.5,Fact investigation.,TX,hours,,Legal Assistant,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 241,State,Jury,0,Maverick,Settled w/o EC payment,1/29/2015,368,366-547,0-100,L310,Timekeeper-19,Lebron James
Matter-4,Tim v. Smith,11,Firm-2,438,Paid,4/30/2015,4/24/2015,1/9/2015,3/31/2015,4/17/2015,2,1/12/2015,Timekeeper-16,CodeF,TaskF,75,0.5,37.5,Analysis of documents and completion of checklist.,TX,hours,,Legal Assistant,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 242,State,Jury,0,Maverick,Settled w/o EC payment,1/29/2015,368,366-547,0-100,L310,Timekeeper-19,Lebron James
Matter-4,Tim v. Smith,11,Firm-2,438,Paid,4/30/2015,4/24/2015,1/9/2015,3/31/2015,4/17/2015,3,1/12/2015,Timekeeper-17,CodeF,TaskF,75,0.4,30,Analysis of documents and completion of checklist.,TX,hours,,Legal Assistant,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 243,State,Jury,0,Maverick,Settled w/o EC payment,1/29/2015,368,366-547,0-100,L310,Timekeeper-19,Lebron James
Matter-4,Tim v. Smith,11,Firm-2,438,Paid,4/30/2015,4/24/2015,1/9/2015,3/31/2015,4/17/2015,4,1/12/2015,Timekeeper-17,CodeF,TaskF,75,1.2,90,Analysis of documents and completion of checklist.,TX,hours,,Legal Assistant,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 244,State,Jury,0,Maverick,Settled w/o EC payment,1/29/2015,368,366-547,0-100,L310,Timekeeper-19,Lebron James
Matter-4,Tim v. Smith,11,Firm-2,438,Paid,4/30/2015,4/24/2015,1/9/2015,3/31/2015,4/17/2015,5,1/12/2015,Timekeeper-17,CodeF,TaskF,75,0.9,67.5,Analysis of documents and completion of checklist.,TX,hours,,Legal Assistant,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 245,State,Jury,0,Maverick,Settled w/o EC payment,1/29/2015,368,366-547,0-100,L310,Timekeeper-19,Lebron James
Matter-4,Tim v. Smith,11,Firm-2,438,Paid,4/30/2015,4/24/2015,1/9/2015,3/31/2015,4/17/2015,6,1/12/2015,Timekeeper-17,CodeF,TaskF,75,0.5,37.5,Analysis of documents and completion of checklist.,TX,hours,,Legal Assistant,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 246,State,Jury,0,Maverick,Settled w/o EC payment,1/29/2015,368,366-547,0-100,L310,Timekeeper-19,Lebron James
Matter-4,Tim v. Smith,11,Firm-2,438,Paid,4/30/2015,4/24/2015,1/9/2015,3/31/2015,4/17/2015,7,1/12/2015,Timekeeper-18,CodeF,TaskF,210,0.3,63,Analysis of documents and completion of checklist.,TX,hours,,Associate,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 247,State,Jury,0,Maverick,Settled w/o EC payment,1/29/2015,368,366-547,201-300,L310,Timekeeper-19,Lebron James
Matter-4,Tim v. Smith,11,Firm-2,438,Paid,4/30/2015,4/24/2015,1/9/2015,3/31/2015,4/17/2015,9,1/13/2015,Timekeeper-16,CodeF,TaskF,75,0.5,37.5,Analysis of documents and completion of checklist.,TX,hours,,Legal Assistant,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 248,State,Jury,0,Maverick,Settled w/o EC payment,1/29/2015,368,366-547,0-100,L310,Timekeeper-19,Lebron James
Matter-4,Tim v. Smith,11,Firm-2,438,Paid,4/30/2015,4/24/2015,1/9/2015,3/31/2015,4/17/2015,8,1/13/2015,Timekeeper-17,CodeF,TaskF,75,0.5,37.5,Analysis of documents and completion of checklist.,TX,hours,,Legal Assistant,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 249,State,Jury,0,Maverick,Settled w/o EC payment,1/29/2015,368,366-547,0-100,L310,Timekeeper-19,Lebron James
Matter-4,Tim v. Smith,12,Firm-5,825.5,Paid,7/7/2015,6/29/2015,2/1/2015,5/31/2015,6/25/2015,3,2/2/2015,Timekeeper-12,CodeF,TaskF,175,0.5,87.5,Analysis of documents and completion of checklist.,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 250,State,Jury,0,Maverick,Settled w/o EC payment,1/29/2015,368,366-547,151-200,L160,Timekeeper-19,Lebron James
Matter-4,Tim v. Smith,12,Firm-5,825.5,Paid,7/7/2015,6/29/2015,2/1/2015,5/31/2015,6/25/2015,4,2/2/2015,Timekeeper-12,CodeF,TaskF,175,0.1,17.5,Analysis of documents and completion of checklist.,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 251,State,Jury,0,Maverick,Settled w/o EC payment,1/29/2015,368,366-547,151-200,L160,Timekeeper-19,Lebron James
Matter-4,Tim v. Smith,12,Firm-5,825.5,Paid,7/7/2015,6/29/2015,2/1/2015,5/31/2015,6/25/2015,5,2/2/2015,Timekeeper-11,CodeF,TaskF,200,0.3,60,Analysis of documents and completion of checklist.,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 252,State,Jury,0,Maverick,Settled w/o EC payment,1/29/2015,368,366-547,151-200,L120,Timekeeper-19,Lebron James
Matter-4,Tim v. Smith,12,Firm-5,825.5,Paid,7/7/2015,6/29/2015,2/1/2015,5/31/2015,6/25/2015,6,2/4/2015,Timekeeper-13,CodeF,TaskF,175,0.4,70,Analysis of documents and completion of checklist.,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 253,State,Jury,0,Maverick,Settled w/o EC payment,1/29/2015,368,366-547,151-200,L160,Timekeeper-19,Lebron James
Matter-4,Tim v. Smith,12,Firm-5,825.5,Paid,7/7/2015,6/29/2015,2/1/2015,5/31/2015,6/25/2015,7,2/6/2015,Timekeeper-13,CodeG,TaskG,175,0.2,35,Analysis of documents and completion of checklist.,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 254,State,Jury,0,Maverick,Settled w/o EC payment,1/29/2015,368,366-547,151-200,L160,Timekeeper-19,Lebron James
Matter-4,Tim v. Smith,12,Firm-5,825.5,Paid,7/7/2015,6/29/2015,2/1/2015,5/31/2015,6/25/2015,8,2/6/2015,Timekeeper-13,CodeG,TaskG,175,0.2,35,Analysis of documents and completion of checklist.,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 255,State,Jury,0,Maverick,Settled w/o EC payment,1/29/2015,368,366-547,151-200,L160,Timekeeper-19,Lebron James
Matter-4,Tim v. Smith,12,Firm-5,825.5,Paid,7/7/2015,6/29/2015,2/1/2015,5/31/2015,6/25/2015,9,2/10/2015,Timekeeper-11,CodeG,TaskG,200,0.3,60,Analysis of documents and completion of checklist.,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 256,State,Jury,0,Maverick,Settled w/o EC payment,1/29/2015,368,366-547,151-200,L160,Timekeeper-19,Lebron James
Matter-4,Tim v. Smith,12,Firm-5,825.5,Paid,7/7/2015,6/29/2015,2/1/2015,5/31/2015,6/25/2015,10,2/12/2015,Timekeeper-11,CodeG,TaskG,200,0.4,80,Analysis of documents and completion of checklist.,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 257,State,Jury,0,Maverick,Settled w/o EC payment,1/29/2015,368,366-547,151-200,L350,Timekeeper-19,Lebron James
Matter-4,Tim v. Smith,12,Firm-5,825.5,Paid,7/7/2015,6/29/2015,2/1/2015,5/31/2015,6/25/2015,12,2/13/2015,Timekeeper-13,CodeG,TaskG,175,0.1,17.5,Analysis of documents and completion of checklist.,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 258,State,Jury,0,Maverick,Settled w/o EC payment,1/29/2015,368,366-547,151-200,L160,Timekeeper-19,Lebron James
Matter-4,Tim v. Smith,12,Firm-5,825.5,Paid,7/7/2015,6/29/2015,2/1/2015,5/31/2015,6/25/2015,13,2/13/2015,Timekeeper-13,CodeG,TaskG,175,0.2,35,Analysis of documents and completion of checklist.,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 259,State,Jury,0,Maverick,Settled w/o EC payment,1/29/2015,368,366-547,151-200,L160,Timekeeper-19,Lebron James
Matter-4,Tim v. Smith,12,Firm-5,825.5,Paid,7/7/2015,6/29/2015,2/1/2015,5/31/2015,6/25/2015,11,2/13/2015,Timekeeper-11,CodeG,TaskG,200,0.1,20,Analysis of documents and completion of checklist.,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 260,State,Jury,0,Maverick,Settled w/o EC payment,1/29/2015,368,366-547,151-200,L160,Timekeeper-19,Lebron James
Matter-4,Tim v. Smith,12,Firm-5,825.5,Paid,7/7/2015,6/29/2015,2/1/2015,5/31/2015,6/25/2015,14,2/17/2015,Timekeeper-13,CodeG,TaskG,175,0.2,35,Analysis of documents and completion of checklist.,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 261,State,Jury,0,Maverick,Settled w/o EC payment,1/29/2015,368,366-547,151-200,L160,Timekeeper-19,Lebron James
Matter-4,Tim v. Smith,12,Firm-5,825.5,Paid,7/7/2015,6/29/2015,2/1/2015,5/31/2015,6/25/2015,15,2/24/2015,Timekeeper-13,CodeG,TaskG,175,0.1,17.5,Analysis of documents and completion of checklist.,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 262,State,Jury,0,Maverick,Settled w/o EC payment,1/29/2015,368,366-547,151-200,L160,Timekeeper-19,Lebron James
Matter-4,Tim v. Smith,12,Firm-5,825.5,Paid,7/7/2015,6/29/2015,2/1/2015,5/31/2015,6/25/2015,16,2/25/2015,Timekeeper-13,CodeG,TaskG,175,0.1,17.5,Analysis of documents and completion of checklist.,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 263,State,Jury,0,Maverick,Settled w/o EC payment,1/29/2015,368,366-547,151-200,L160,Timekeeper-19,Lebron James
Matter-4,Tim v. Smith,12,Firm-5,825.5,Paid,7/7/2015,6/29/2015,2/1/2015,5/31/2015,6/25/2015,17,2/25/2015,Timekeeper-13,CodeG,TaskG,175,0.2,35,Analysis of documents and completion of checklist.,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 264,State,Jury,0,Maverick,Settled w/o EC payment,1/29/2015,368,366-547,151-200,L160,Timekeeper-19,Lebron James
Matter-4,Tim v. Smith,12,Firm-5,825.5,Paid,7/7/2015,6/29/2015,2/1/2015,5/31/2015,6/25/2015,18,2/25/2015,Timekeeper-13,CodeG,TaskG,175,0.1,17.5,Analysis of documents and completion of checklist.,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 265,State,Jury,0,Maverick,Settled w/o EC payment,1/29/2015,368,366-547,151-200,L160,Timekeeper-19,Lebron James
Matter-4,Tim v. Smith,12,Firm-5,825.5,Paid,7/7/2015,6/29/2015,2/1/2015,5/31/2015,6/25/2015,19,3/4/2015,Timekeeper-13,CodeG,TaskG,175,0.1,17.5,Analysis of documents and completion of checklist.,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 266,State,Jury,0,Maverick,Settled w/o EC payment,1/29/2015,368,366-547,151-200,L230,Timekeeper-19,Lebron James
Matter-4,Tim v. Smith,12,Firm-5,825.5,Paid,7/7/2015,6/29/2015,2/1/2015,5/31/2015,6/25/2015,20,3/4/2015,Timekeeper-13,CodeG,TaskG,175,0.2,35,Analysis of documents and completion of checklist.,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 267,State,Jury,0,Maverick,Settled w/o EC payment,1/29/2015,368,366-547,151-200,L230,Timekeeper-19,Lebron James
Matter-4,Tim v. Smith,12,Firm-5,825.5,Paid,7/7/2015,6/29/2015,2/1/2015,5/31/2015,6/25/2015,24,5/14/2015,Timekeeper-12,CodeG,TaskG,175,0.1,17.5,Filing fees,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 268,State,Jury,0,Maverick,Settled w/o EC payment,1/29/2015,368,366-547,151-200,L160,Timekeeper-19,Lebron James
Matter-4,Tim v. Smith,12,Firm-5,825.5,Paid,7/7/2015,6/29/2015,2/1/2015,5/31/2015,6/25/2015,21,5/14/2015,Timekeeper-15,CodeG,TaskG,90,0.1,9,Filing fees,TX,hours,,Legal Assistant,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 269,State,Jury,0,Maverick,Settled w/o EC payment,1/29/2015,368,366-547,0-100,L210,Timekeeper-19,Lebron James
Matter-4,Tim v. Smith,12,Firm-5,825.5,Paid,7/7/2015,6/29/2015,2/1/2015,5/31/2015,6/25/2015,22,5/14/2015,Timekeeper-15,CodeG,TaskG,90,0.2,18,Filing fees,TX,hours,,Legal Assistant,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 270,State,Jury,0,Maverick,Settled w/o EC payment,1/29/2015,368,366-547,0-100,L210,Timekeeper-19,Lebron James
Matter-4,Tim v. Smith,12,Firm-5,825.5,Paid,7/7/2015,6/29/2015,2/1/2015,5/31/2015,6/25/2015,23,5/14/2015,Timekeeper-15,CodeG,TaskG,90,0.2,18,Filing fees,TX,hours,,Legal Assistant,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 271,State,Jury,0,Maverick,Settled w/o EC payment,1/29/2015,368,366-547,0-100,L210,Timekeeper-19,Lebron James
Matter-4,Tim v. Smith,12,Firm-5,825.5,Paid,7/7/2015,6/29/2015,2/1/2015,5/31/2015,6/25/2015,27,5/18/2015,Timekeeper-13,CodeG,TaskG,175,0.1,17.5,Filing fees,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 272,State,Jury,0,Maverick,Settled w/o EC payment,1/29/2015,368,366-547,151-200,L160,Timekeeper-19,Lebron James
Matter-4,Tim v. Smith,12,Firm-5,825.5,Paid,7/7/2015,6/29/2015,2/1/2015,5/31/2015,6/25/2015,28,5/18/2015,Timekeeper-13,CodeG,TaskG,175,0.2,35,Filing fees,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 273,State,Jury,0,Maverick,Settled w/o EC payment,1/29/2015,368,366-547,151-200,L160,Timekeeper-19,Lebron James
Matter-4,Tim v. Smith,12,Firm-5,825.5,Paid,7/7/2015,6/29/2015,2/1/2015,5/31/2015,6/25/2015,25,5/18/2015,Timekeeper-15,CodeG,TaskG,90,0.1,9,Filing fees,TX,hours,,Legal Assistant,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 274,State,Jury,0,Maverick,Settled w/o EC payment,1/29/2015,368,366-547,0-100,L210,Timekeeper-19,Lebron James
Matter-4,Tim v. Smith,12,Firm-5,825.5,Paid,7/7/2015,6/29/2015,2/1/2015,5/31/2015,6/25/2015,26,5/18/2015,Timekeeper-15,CodeG,TaskG,90,0.1,9,Filing fees,TX,hours,,Legal Assistant,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 275,State,Jury,0,Maverick,Settled w/o EC payment,1/29/2015,368,366-547,0-100,L210,Timekeeper-19,Lebron James
Matter-4,Tim v. Smith,12,Firm-5,825.5,Paid,7/7/2015,6/29/2015,2/1/2015,5/31/2015,6/25/2015,29,2/26/2015,,CodeG,TaskG,,,2.06,Filing fees,TX,expense,E112,,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 276,State,Jury,0,Maverick,Settled w/o EC payment,1/29/2015,368,366-547,,,Timekeeper-19,Lebron James
Matter-4,Tim v. Smith,12,Firm-5,825.5,Paid,7/7/2015,6/29/2015,2/1/2015,5/31/2015,6/25/2015,30,2/26/2015,,CodeG,TaskG,,,2.06,Filing fees,TX,expense,E112,,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 277,State,Jury,0,Maverick,Settled w/o EC payment,1/29/2015,368,366-547,,,Timekeeper-19,Lebron James
Matter-4,Tim v. Smith,12,Firm-5,825.5,Paid,7/7/2015,6/29/2015,2/1/2015,5/31/2015,6/25/2015,31,3/31/2015,,CodeG,TaskG,,,2.06,Filing fees,TX,expense,E112,,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 278,State,Jury,0,Maverick,Settled w/o EC payment,1/29/2015,368,366-547,,,Timekeeper-19,Bosh Rose
Matter-4,Tim v. Smith,12,Firm-5,825.5,Paid,7/7/2015,6/29/2015,2/1/2015,5/31/2015,6/25/2015,32,3/31/2015,,CodeG,TaskG,,,2.06,Filing fees,TX,expense,E112,,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 279,State,Jury,0,Maverick,Settled w/o EC payment,1/29/2015,368,366-547,,,Timekeeper-19,Bosh Rose
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,4,1/6/2015,Timekeeper-11,CodeG,TaskG,200,0.1,20,Filing fees,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 280,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,151-200,L110,Timekeeper-11,Bosh Rose
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,7,1/6/2015,Timekeeper-11,CodeG,TaskG,200,0.2,40,Filing fees,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 281,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,151-200,L110,Timekeeper-11,Bosh Rose
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,5,1/6/2015,Timekeeper-11,CodeG,TaskG,200,0.1,20,Filing fees,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 282,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,151-200,L210,Timekeeper-11,Bosh Rose
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,6,1/6/2015,Timekeeper-11,CodeG,TaskG,200,0.8,160,Filing fees,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 283,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,151-200,L210,Timekeeper-11,Bosh Rose
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,3,1/6/2015,Timekeeper-19,CodeG,TaskG,200,0.4,80,Filing fees,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 284,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,151-200,L210,Timekeeper-11,Bosh Rose
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,12,1/7/2015,Timekeeper-12,CodeG,TaskG,175,0.3,52.5,Filing fees,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 285,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,151-200,L310,Timekeeper-11,Bosh Rose
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,11,1/7/2015,Timekeeper-10,CodeG,TaskG,90,0.3,27,Filing fees,TX,hours,,Legal Assistant,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 286,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,0-100,L110,Timekeeper-11,Bosh Rose
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,9,1/7/2015,Timekeeper-10,CodeG,TaskG,90,0.1,9,Filing fees,TX,hours,,Legal Assistant,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 287,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,0-100,L310,Timekeeper-11,Bosh Rose
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,10,1/7/2015,Timekeeper-10,CodeG,TaskG,90,0.2,18,Filing fees,TX,hours,,Legal Assistant,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 288,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,0-100,L310,Timekeeper-11,Bosh Rose
Matter-5,Clint v. Dempsey,13,Firm-5,3400.5,Paid,3/4/2015,2/19/2015,1/1/2015,1/31/2015,2/9/2015,8,1/7/2015,Timekeeper-11,CodeG,TaskG,200,0.2,40,Filing fees,TX,hours,,Partner,Litigation Section,Litigation,Tim Sull,Closed,1/5/2015,1/8/2016,,teamlead,Judge 289,State,Jury,0,Maverick,Settled w/o EC payment,4/6/2015,368,366-547,151-200,L110,Timekeeper-11,Bosh Rose
